Processo;Superintendencia;Ano_instauracao;Tipologia_processo;Grupo_economico;Servico_telecom;Renuncia;Valor_multa
535080087092015;Superintendencia 2;2013;Irregularidade Técnica;Outros;SCM;Não;223,47
535080091592014;Superintendencia 2;2017;Não Outorgado - Serviço;Outros;SCM;Não;3395,01
535080091652014;Superintendencia 2;2016;Obstrução à Fiscalização;Outros;SCM;Não;20000,00
535080091662014;Superintendencia 2;2016;Não Outorgado - Serviço;Outros;SCM;Não;3361,40
535080100032013;Superintendencia 2;2013;Licenciamento de Estação;Outros;SMP;Sim;7440,21
535080107352014;Superintendencia 2;2015;Outros;Outros;SEAC;Não;1079,79
535080111912014;Superintendencia 2;2018;Certificação de Produtos;Outros;SMP;Não;2392,08
535080113712013;Superintendencia 2;2016;Irregularidade Técnica;Grupo 7;SCM;Não;110000,00
535080114282014;Superintendencia 2;2017;Não Outorgado - Serviço;Outros;SMP;Não;5552,17
535080114942014;Superintendencia 2;2017;Não Outorgado - Radiofrequência;Outros;SCM;Não;360,00
535080115012013;Superintendencia 2;2015;Outros;Grupo 3;STFC;Sim;5000,00
535080116022014;Superintendencia 2;2015;Obstrução à Fiscalização;Outros;SCM;Não;12817,87
535080116032014;Superintendencia 2;2015;Não Outorgado - Serviço;Outros;SCM;Não;6940,21
535080117102013;Superintendencia 2;2016;Não Outorgado - Serviço;Outros;SCM;Não;2672,75
535080127592014;Superintendencia 2;2017;Não Outorgado - Serviço;Outros;SCM;Não;6940,21
535080127602014;Superintendencia 2;2014;Outros;Outros;SCM;Não;683,81
535080130602013;Superintendencia 2;2013;Outros;Outros;SEAC;Não;1336,37
535120000062016;Superintendencia 2;2013;Irregularidade Técnica;Grupo 3;SCM;Sim;2672,75
535120000372017;Superintendencia 2;2013;Outros;Outros;SCM;Não;440,00
535120000572014;Superintendencia 2;2013;Outros;Outros;SCM;Sim;4810,93
535120000702017;Superintendencia 2;2015;Não Outorgado - Serviço;Outros;SCM;Não;2405,47
535120001042014;Superintendencia 2;2015;Não Outorgado - Serviço;Outros;SCM;Não;3291,00
535120001292015;Superintendencia 2;2015;Outros;Outros;SCM;Não;1363,50
535120001302015;Superintendencia 2;2015;Não Outorgado - Serviço;Outros;SCM;Não;330,00
535120001822016;Superintendencia 2;2014;Não Outorgado - Serviço;Outros;SCM;Não;5345,49
535120002192014;Superintendencia 2;2014;Não Outorgado - Serviço;Outros;SCM;Não;7068,20
535120002462016;Superintendencia 2;2014;Não Outorgado - Serviço;Outros;SCM;Não;6697,98
535120002522016;Superintendencia 2;2017;Não Outorgado - Radiofrequência;Outros;SMP;Não;2628,90
535120003082015;Superintendencia 2;2017;Obstrução à Fiscalização;Grupo 1;SCM;Não;534,55
535120003512013;Superintendencia 2;2015;Outros;Outros;SCM;Sim;19200,00
535120003792015;Superintendencia 2;2015;Não Outorgado - Serviço;Outros;SEAC;Sim;534,55
535120003892013;Superintendencia 2;2015;Não Outorgado - Serviço;Outros;SCM;Sim;226,88
535120003902013;Superintendencia 2;2015;Irregularidade Técnica;Outros;SCM;Não;20394,00
535120004142017;Superintendencia 2;2015;Licenciamento de Estação;Outros;SCM;Não;440,00
535120004282016;Superintendencia 2;2015;Licenciamento de Estação;Outros;SMP;Não;1076,43
535120004292015;Superintendencia 2;2015;Outros;Outros;SCM;Não;440,00
535120004292016;Superintendencia 2;2015;Certificação e Não Outorgado - Serviço;Outros;SCM;Sim;3550,25
535120004312016;Superintendencia 2;2015;Não Outorgado - Serviço;Outros;SCM;Não;534,55
535120004652016;Superintendencia 2;2015;Irregularidade Técnica;Outros;SCM;Não;4810,94
535120004802018;Superintendencia 2;2015;Certificação e Não Outorgado - Serviço;Outros;SMP;Não;1196,04
535120004972015;Superintendencia 2;2015;Irregularidade Técnica;Outros;SCM;Não;2405,47
535120005982017;Superintendencia 2;2015;Irregularidade Técnica;Outros;SMP;Não;2152,87
535120006332015;Superintendencia 2;2015;Irregularidade Técnica;Outros;SCM;Não;440,00
535120006372015;Superintendencia 2;2015;Irregularidade Técnica;Outros;SCM;Não;440,00
535120006662014;Superintendencia 2;2015;Irregularidade Técnica;Outros;SCM;Não;10000,00
535120006732015;Superintendencia 2;2014;Outros;Outros;SCM;Não;440,00
535120006882015;Superintendencia 2;2014;Obstrução à Fiscalização;Outros;SCM;Não;2405,47
535120006952014;Superintendencia 2;2015;Irregularidade Técnica;Outros;SCM;Não;9531,00
535120007462015;Superintendencia 2;2015;Irregularidade Técnica;Outros;SCM;Não;110,00
535120007472015;Superintendencia 2;2014;Certificação de Produtos;Outros;SCM;Não;206,25
535120007722015;Superintendencia 2;2014;Obstrução à Fiscalização;Outros;SCM;Não;5345,49
535120008262016;Superintendencia 2;2014;Obstrução à Fiscalização;Outros;SCM;Não;2672,75
535120008682013;Superintendencia 2;2013;Outros;Outros;SEAC;Não;21035,59
535120009152016;Superintendencia 2;2013;Certificação e Não Outorgado - Radiofrequência;Grupo 4;SMP;Não;1306,04
535120009252017;Superintendencia 2;2014;Não Outorgado - Radiofrequência;Outros;SMP;Não;1186,43
535120009772018;Superintendencia 2;2014;Não Outorgado - Serviço;Outros;SCM;Sim;440,00
535120009802018;Superintendencia 2;2013;Licenciamento de Estação;Outros;SCM;Não;638,02
535120009822018;Superintendencia 2;2014;Não Outorgado - Radiofrequência;Outros;SMP;Não;440,00
535120010332018;Superintendencia 2;2014;Não Outorgado - Radiofrequência;Outros;SCM;Não;440,00
535120011052013;Superintendencia 2;2013;Outros;Grupo 3;SCM;Não;4062,62
535120011092018;Superintendencia 2;2014;Obstrução à Fiscalização;Outros;SCM;Sim;638,01
535120011102018;Superintendencia 2;2014;Não Outorgado - Serviço;Outros;SCM;Não;3470,10
535120011282015;Superintendencia 2;2013;Não Outorgado - Serviço;Outros;SCM;Não;2405,47
535120011312015;Superintendencia 2;2014;Não Outorgado - Serviço;Outros;SMP;Não;5315,16
535120012002016;Superintendencia 2;2014;Obstrução à Fiscalização;Outros;SCM;Não;256306,75
535120012652016;Superintendencia 2;2016;Não Outorgado - Serviço;Outros;SCM;Não;1336,37
535120013072016;Superintendencia 2;2017;Irregularidade Técnica;Grupo 2;SMP;Sim;29999,99
535120013312014;Superintendencia 2;2014;Certificação de Produtos;Outros;SMP;Não;1282,50
535120013322014;Superintendencia 2;2017;Não Outorgado - Serviço;Outros;SCM;Não;4810,94
535120013602014;Superintendencia 2;2014;Descumprimento de Determinação;Outros;SMP;Não;2377,87
535120013612014;Superintendencia 2;2015;Outros;Outros;SMP;Sim;3123,09
535120013822013;Superintendencia 2;2016;Não Outorgado - Serviço;Outros;SCM;Sim;3010,08
535120013832013;Superintendencia 2;2014;Irregularidade Técnica;Outros;SCM;Sim;3123,09
535120013832014;Superintendencia 2;2016;Não Outorgado - Serviço;Outros;SCM;Não;6300,00
535120013842013;Superintendencia 2;2016;Não Outorgado - Radiofrequência;Outros;SCM;Sim;5345,49
535120014032014;Superintendencia 2;2015;Licenciamento de Estação;Outros;SCM;Não;1180,00
535120014082014;Superintendencia 2;2013;Não Outorgado - Serviço;Outros;SCM;Não;10908,00
535120014192014;Superintendencia 2;2015;Outros;Outros;SMP;Não;7905,62
535120017182014;Superintendencia 2;2013;Não Outorgado - Serviço;Outros;SCM;Não;15000,00
535120017352014;Superintendencia 2;2013;Certificação de Produtos;Outros;STFC;Não;64676,93
535120018022017;Superintendencia 2;2017;Licenciamento de Estação;Outros;SMP;Não;2265,37
535120018992014;Superintendencia 2;2016;Não Outorgado - Radiofrequência;Outros;SCM;Não;5345,05
535120019002014;Superintendencia 2;2015;Não Outorgado - Serviço;Outros;SCM;Não;6940,21
535120020292014;Superintendencia 2;2016;Certificação e Não Outorgado - Serviço;Outros;SCM;Não;6940,21
535120020302014;Superintendencia 2;2016;Não Outorgado - Serviço;Outros;SCM;Não;6940,21
535120021522014;Superintendencia 2;2016;Não Outorgado - Serviço;Outros;SCM;Não;2541,83
535122002872015;Superintendencia 2;2018;Não Outorgado - Radiofrequência;Outros;SMP;Não;1076,43
535122004182015;Superintendencia 2;2015;Não Outorgado - Serviço;Outros;SMP;Sim;2392,08
535160001482016;Superintendencia 2;2015;Licenciamento de Estação;Grupo 2;SMP;Sim;5000,00
535160002342016;Superintendencia 2;2015;Licenciamento de Estação;Outros;SCM;Não;5000,00
535160002832015;Superintendencia 2;2014;Não Outorgado - Serviço;Outros;SCM;Sim;54999,99
535160006962017;Superintendencia 2;2015;Certificação de Produtos;Outros;SCM;Não;78940,00
535160007462016;Superintendencia 2;2015;Licenciamento de Estação;Outros;SCM;Não;5000,00
535160007602013;Superintendencia 2;2014;Outros;Outros;SCM;Não;352,50
535160007622017;Superintendencia 2;2015;Não Outorgado - Radiofrequência;Outros;SMP;Não;2152,88
535160007702017;Superintendencia 2;2015;Certificação de Produtos;Outros;SCM;Sim;2405,47
535160009502016;Superintendencia 2;2016;Não Outorgado - Serviço;Outros;SCM;Não;5345,49
535160009782017;Superintendencia 2;2013;Certificação de Produtos;Outros;SMP;Sim;2500,00
535160010012013;Superintendencia 2;2016;Certificação e Não Outorgado - Radiofrequência;Outros;SCM;Não;855,00
535160010502013;Superintendencia 2;2017;Não Outorgado - Radiofrequência;Outros;SCM;Sim;1980,00
535160012382016;Superintendencia 2;2018;Não Outorgado - Radiofrequência;Outros;SCM;Não;440,00
535160012832016;Superintendencia 2;2018;Não Outorgado - Radiofrequência;Outros;SCM;Sim;440,00
535160013192013;Superintendencia 2;2018;Não Outorgado - Radiofrequência;Outros;SCM;Não;440,00
535160013202013;Superintendencia 2;2018;Não Outorgado - Radiofrequência;Outros;SMP;Não;8775,00
535160014212013;Superintendencia 2;2013;Outros;Outros;SCM;Não;4543,67
535160014662016;Superintendencia 2;2018;Não Outorgado - Radiofrequência;Outros;SCM;Não;2405,47
535160014672016;Superintendencia 2;2018;Não Outorgado - Radiofrequência;Outros;SCM;Sim;5078,21
535160015702013;Superintendencia 2;2015;Outros;Outros;SEAC;Não;1760,00
535160017712013;Superintendencia 2;2015;Outros;Outros;SCM;Não;5880,04
535160018572013;Superintendencia 2;2016;Obstrução à Fiscalização;Grupo 2;SEAC;Sim;880,00
535160018602013;Superintendencia 2;2016;Licenciamento de Estação;Grupo 4;SCM;Não;440,00
535160018612013;Superintendencia 2;2016;Outros;Outros;SCM;Não;2405,47
535160019272013;Superintendencia 2;2016;Irregularidade Técnica;Grupo 2;SCM;Sim;440,00
535160019642016;Superintendencia 2;2014;Certificação de Produtos;Outros;SCM;Não;4543,67
535160020062013;Superintendencia 2;2014;Outros;Outros;SCM;Não;5345,49
535160023302013;Superintendencia 2;2014;Descumprimento de Determinação;Outros;SCM;Não;440,00
535160024342018;Superintendencia 2;2013;Não Outorgado - Radiofrequência;Outros;SMP;Não;440,00
535160024782016;Superintendencia 2;2013;Certificação de Produtos;Grupo 6;SCM;Não;27500,00
535160025012016;Superintendencia 2;2013;Não Outorgado - Serviço;Outros;SCM;Sim;5078,23
535160025152014;Superintendencia 2;2014;Não Outorgado - Serviço;Outros;SCM;Não;5345,49
535160025842014;Superintendencia 2;2013;Outros;Outros;SCM;Não;5345,49
535160025872015;Superintendencia 2;2014;Licenciamento de Estação;Outros;SCM;Não;4810,94
535160025882015;Superintendencia 2;2014;Não Outorgado - Serviço;Outros;SCM;Não;5345,49
535160025892015;Superintendencia 2;2014;Outros;Outros;SCM;Não;5078,22
535160025902015;Superintendencia 2;2014;Não Outorgado - Serviço;Outros;SCM;Sim;4543,67
535160026572015;Superintendencia 2;2017;Irregularidade Técnica e Certificação;Outros;SCM;Não;5899,18
535160027692015;Superintendencia 2;2014;Não Outorgado - Serviço;Outros;SCM;Sim;5345,49
535160028112015;Superintendencia 2;2014;Não Outorgado - Serviço;Outros;SCM;Sim;4810,95
535160028702014;Superintendencia 2;2014;Outros;Outros;SCM;Não;4543,67
535160029762015;Superintendencia 2;2014;Não Outorgado - Serviço;Outros;SCM;Não;892,50
535160030312015;Superintendencia 2;2015;Não Outorgado - Radiofrequência;Outros;SCM;Não;5345,49
535160030442016;Superintendencia 2;2015;Não Outorgado - Radiofrequência;Outros;SCM;Sim;2138,20
535160034282015;Superintendencia 2;2016;Licenciamento de Estação;Grupo 7;SCM;Não;5345,49
535160035602017;Superintendencia 2;2014;Certificação de Produtos;Outros;SCM;Sim;4250,00
535160036982015;Superintendencia 2;2017;Certificação de Produtos;Outros;SCM;Sim;4543,67
535160039652015;Superintendencia 2;2016;Licenciamento de Estação;Grupo 1;SCM;Não;440,00
535160039732015;Superintendencia 2;2013;Outros;Outros;SCM;Não;440,00
535160040192017;Superintendencia 2;2017;Não Outorgado - Radiofrequência;Outros;SCM;Sim;54999,99
535160042362013;Superintendencia 2;2016;Licenciamento de Estação;Outros;SCM;Não;5345,49
535160042442013;Superintendencia 2;2016;Não Outorgado - Serviço;Outros;SCM;Não;2672,75
535160042562013;Superintendencia 2;2017;Certificação de Produtos;Outros;SCM;Sim;2672,75
535160043162013;Superintendencia 2;2013;Outros;Outros;SCM;Sim;5345,49
535160043982016;Superintendencia 2;2013;Certificação de Produtos;Outros;SCM;Sim;199309,95
535160044762013;Superintendencia 2;2016;Licenciamento de Estação;Outros;SCM;Não;5345,49
535160046732016;Superintendencia 2;2016;Licenciamento de Estação;Outros;SCM;Sim;440,00
535160046992014;Superintendencia 2;2013;Outros;Outros;SCM;Sim;7409,10
535160050712016;Superintendencia 2;2013;Certificação de Produtos;Outros;SCM;Não;440,00
535160050722016;Superintendencia 2;2013;Não Outorgado - Serviço;Outros;SCM;Sim;2138,20
535160051482016;Superintendencia 2;2016;Não Outorgado - Serviço;Outros;SCM;Não;5003,38
535160053612013;Superintendencia 2;2016;Não Outorgado - Serviço;Outros;SCM;Não;5345,49
535160053832013;Superintendencia 1;2013;Outros;Outros;SCM;Não;440,00
535160053842013;Superintendencia 2;2013;Outros;Outros;SCM;Não;1367,62
535160054042013;Superintendencia 1;2013;Outros;Outros;SCM;Não;5345,49
535160054752013;Superintendencia 2;2013;Outros;Outros;SCM;Não;4810,94
535160055052013;Superintendencia 2;2013;Outros;Outros;SCM;Não;2558,57
535160055092014;Superintendencia 2;2016;Não Outorgado - Serviço;Outros;SCM;Não;4810,94
535160057462016;Superintendencia 2;2013;Certificação de Produtos;Outros;SCM;Sim;20909,99
535160058542014;Superintendencia 1;2013;Outros;Outros;SCM;Não;539,89
535160060172015;Superintendencia 2;2018;Não Outorgado - Radiofrequência;Outros;SCM;Sim;2405,47
535160060442015;Superintendencia 2;2016;Certificação de Produtos;Grupo 6;SCM;Não;4810,94
535160060702015;Superintendencia 2;2014;Não Outorgado - Serviço;Outros;SCM;Sim;4810,93
535160060752015;Superintendencia 2;2014;Não Outorgado - Serviço;Outros;SCM;Não;2405,47
535160060942014;Superintendencia 2;2014;Certificação de Produtos;Outros;SCM;Não;375,00
535160061592013;Superintendencia 2;2014;Irregularidade Técnica;Outros;SCM;Não;2405,47
535160063672015;Superintendencia 2;2015;Irregularidade Técnica;Outros;SCM;Não;3300,00
535160063802014;Superintendencia 2;2014;Não Outorgado - Serviço;Outros;SCM;Não;5345,49
535160063812014;Superintendencia 1;2013;Outros;Outros;SCM;Não;477,66
535160063882015;Superintendencia 2;2015;Não Outorgado - Serviço;Outros;SCM;Não;5345,49
535160064412014;Superintendencia 2;2015;Irregularidade Técnica;Outros;SCM;Sim;2405,47
535160066712014;Superintendencia 2;2015;Outros;Outros;SCM;Não;440,00
535160067202014;Superintendencia 2;2014;Outros;Outros;SCM;Não;4810,94
535160069472014;Superintendencia 2;2015;Outros;Outros;SCM;Não;4810,94
535160070532013;Superintendencia 2;2013;Certificação de Produtos;Outros;SMP;Não;3000,00
535160073332013;Superintendencia 2;2015;Outros;Outros;SCM;Não;4810,94
535160073682014;Superintendencia 2;2016;Não Outorgado - Serviço;Outros;SCM;Sim;4810,95
535160075382014;Superintendencia 2;2014;Outros;Outros;SCM;Não;1162,03
535160076002014;Superintendencia 2;2016;Não Outorgado - Serviço;Outros;STFC;Não;2185,00
535160076012014;Superintendencia 2;2015;Não Outorgado - Serviço;Outros;SCM;Sim;32045,74
535160076232014;Superintendencia 2;2017;Certificação de Produtos;Outros;SCM;Não;5345,49
535160138222018;Superintendencia 2;2015;Obstrução à Fiscalização;Outros;SCM;Não;333300,00
535162007722015;Superintendencia 2;2015;Licenciamento de Estação;Outros;SCM;Não;440,00
535200000172018;Superintendencia 2;2015;Não Outorgado - Radiofrequência;Outros;SMP;Sim;6940,21
535200000452014;Superintendencia 2;2017;Certificação de Produtos;Outros;SCM;Sim;4810,93
535200000472014;Superintendencia 2;2013;Não Outorgado - Serviço;Outros;SCM;Não;5345,49
535200000472017;Superintendencia 2;2013;Licenciamento de Estação;Outros;SCM;Não;440,00
535200000592017;Superintendencia 2;2013;Não Outorgado - Serviço;Outros;SCM;Não;2478,27
535200001122017;Superintendencia 2;2013;Não Outorgado - Serviço;Outros;SCM;Sim;4543,67
535200001182014;Superintendencia 2;2013;Não Outorgado - Serviço;Outros;SCM;Não;2672,75
535200001702014;Superintendencia 2;2016;Certificação de Produtos;Outros;SCM;Não;5398,95
535200002122013;Superintendencia 2;2013;Outros;Outros;SCM;Não;5345,49
535200003292015;Superintendencia 2;2016;Licenciamento de Estação;Outros;SMP;Não;1000,00
535200003512013;Superintendencia 2;2016;Licenciamento de Estação;Outros;SCM;Não;5345,49
535200003572013;Superintendencia 2;2016;Não Outorgado - Serviço;Outros;SCM;Não;5345,49
535200004612016;Superintendencia 2;2017;Não Outorgado - Serviço;Outros;SCM;Não;5880,04
535200005042013;Superintendencia 2;2013;Outros;Outros;SCM;Não;5345,49
535200005052013;Superintendencia 2;2013;Outros;Outros;SCM;Não;2539,11
535200005842013;Superintendencia 2;2013;Outros;Outros;SCM;Sim;5345,49
535200006612014;Superintendencia 2;2013;Outros;Outros;SCM;Não;5345,49
535200006732013;Superintendencia 2;2013;Não Outorgado - Serviço;Outros;STFC;Não;9571,39
